Pump01_HUVEC-Gag-EIF4E_NHLF_Day01	Pump02_HUVEC-Gag-EIF4E_NHLF_Day01	Pump03_HUVEC-Gag-EIF4E_NHLF_Day01	Pump04_HUVEC-Gag-EIF4E_ESC_Day01	Pump05_HUVEC-Gag-EIF4E_ESC_Day01	Pump06_HUVEC-Gag-EIF4E_ESC_Day01	Pump01_HUVEC-Gag-EIF4E_NHLF_Day02	Pump02_HUVEC-Gag-EIF4E_NHLF_Day02	Pump03_HUVEC-Gag-EIF4E_NHLF_Day02	Pump04_HUVEC-Gag-EIF4E_ESC_Day02	Pump05_HUVEC-Gag-EIF4E_ESC_Day02	Pump06_HUVEC-Gag-EIF4E_ESC_Day02	Pump01_HUVEC-Gag-EIF4E_NHLF_Day03	Pump02_HUVEC-Gag-EIF4E_NHLF_Day03	Pump03_HUVEC-Gag-EIF4E_NHLF_Day03	Pump04_HUVEC-Gag-EIF4E_ESC_Day03	Pump05_HUVEC-Gag-EIF4E_ESC_Day03	Pump06_HUVEC-Gag-EIF4E_ESC_Day03	Pump01_HUVEC-Gag-EIF4E_NHLF_Day04	Pump02_HUVEC-Gag-EIF4E_NHLF_Day04	Pump03_HUVEC-Gag-EIF4E_NHLF_Day04	Pump04_HUVEC-Gag-EIF4E_ESC_Day04	Pump05_HUVEC-Gag-EIF4E_ESC_Day04	Pump06_HUVEC-Gag-EIF4E_ESC_Day04	Pump01_HUVEC-Gag-EIF4E_NHLF_Day05	Pump02_HUVEC-Gag-EIF4E_NHLF_Day05	Pump03_HUVEC-Gag-EIF4E_NHLF_Day05	Pump04_HUVEC-Gag-EIF4E_ESC_Day05	Pump05_HUVEC-Gag-EIF4E_ESC_Day05	Pump06_HUVEC-Gag-EIF4E_ESC_Day05	Pump01_HUVEC-Gag-EIF4E_NHLF_Day06	Pump02_HUVEC-Gag-EIF4E_NHLF_Day06	Pump03_HUVEC-Gag-EIF4E_NHLF_Day06	Pump04_HUVEC-Gag-EIF4E_ESC_Day06	Pump05_HUVEC-Gag-EIF4E_ESC_Day06	Pump06_HUVEC-Gag-EIF4E_ESC_Day06	Pump01_HUVEC-Gag-EIF4E_NHLF_Day07	Pump02_HUVEC-Gag-EIF4E_NHLF_Day07	Pump03_HUVEC-Gag-EIF4E_NHLF_Day07	Pump04_HUVEC-Gag-EIF4E_ESC_Day07	Pump05_HUVEC-Gag-EIF4E_ESC_Day07	Pump06_HUVEC-Gag-EIF4E_ESC_Day07	Pump07_Control_NHLF_Day01	Pump07_Control_NHLF_Day02	Pump07_Control_NHLF_Day03	Pump07_Control_NHLF_Day04	Pump07_Control_NHLF_Day05	Pump07_Control_NHLF_Day06	Pump07_Control_NHLF_Day07	Pump08_Control_NHLF_Day01	Pump08_Control_NHLF_Day02	Pump08_Control_NHLF_Day03	Pump08_Control_NHLF_Day04	Pump08_Control_NHLF_Day05	Pump08_Control_NHLF_Day06	Pump08_Control_NHLF_Day07	Pump09_Control_NHLF_Day01	Pump09_Control_NHLF_Day02	Pump09_Control_NHLF_Day03	Pump09_Control_NHLF_Day04	Pump09_Control_NHLF_Day05	Pump09_Control_NHLF_Day06	Pump09_Control_NHLF_Day07
ABCC5	0	1	0	0	67	2	1	0	17	2	9	0	32	0	0	1	53	1	1	1	0	1	2	0	1	1	0	27	1	1	605	33	0	108	0	55	97	138	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6	8.27831	0	0	0	1	0	0	56	0	18	0	0	1	0	41	1	0	0	0	0	0	15	0	100	1	36	178	0	1	17	0	2.06413	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P1	21.7217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	20.9359	0	11	0	6	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC8	0	2	0	0	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCC9	144.352	167.143	233.085	276.55	232.016	161.196	39.0773	126.6	141.589	194.029	267.831	442.948	829.233	298.248	142.968	746.071	423.131	405.785	258.003	376.98	391.922	624.071	593.277	969.387	478.446	681.098	328.411	633.217	514.988	596.416	488.033	559.001	357.738	401.517	447.301	462.676	138.554	406.358	256.572	224.06	207.65	294.349	10.3079	0	0	4.58034	18.05675	2.71614	0	0	0	0	1.23397	1.00727	0	2.05851	0	0	3.38601	0	6.33425	1.55861	0
ABCD1	0	133	13	2	0	0	0	0	0	22	118	159	1	83	1	90	0	69	520	85	0	154	91	588	96	678	550	0	3	422	184	252	613	400	0	206	0	311	81	5	61	15	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ABCD2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	66	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD3	0	36.9745	0	4.39336	0	0	0	0	0	1.25829	3	1.13862	6	0	0	21.09138	9.56635	332	3.07313	0	30.492	23	0	82.19775	1.36403	156.969	124.92017	0	1.08443	0	324.4251	0	0	1	235.85044	22	155	729.4168	2.13285	47.07499	41	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCD4	0	1	0	1	25	0	0	0	1	164	2	975	2	0	186	0	13	32	28	0	128	0	111	1	48	323	0	3	26	514	1	13	20	345	99	0	164	37	382	333	1	102	0	37	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCE1	8	79	57	48	0	0	17	282.9997	123	3.000004	67	1317	1138	1.999995	69	66	1	167	35.00001	0	11	329.9999	4	2047.9952	338.9999	106	2.000003	350.9996	449	2.999996	1	202.0001	2.000003	212	552	709	0	13.06552	647	19	491	33.7239	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ABCF1	31	222	435	30	48	25	210	75	230	1248	594	813	598.9996	417	10	573	152	1212	1331.0014	4	2144	453	1167.0042	1578.001	1409	509	1461	1849	2641	1190	1151.00408	1153	1298.995	1206	2305.00000069979	1451.001	2113	2475	546	2125.999	1925.9963665	2289	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ABCF2	23.6769	10.9009	101.334	24.1593	21.7604	616.348	7.99521	7.02599	385.869	30.6905	211.894	1215.211	261.167	95.041	42.7362	935.6557	110.616	873.734	938.376	569.36437	24.9663	728.859	390.284	946.904	179.103	192.72	882.07723	355.89155	68.4086	613.614	305.465	713.149	662.357	1189.2157	1534.45	278.77968	185.461	1427.86	413.573	85.5152	37.1479	852.00788	1	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ABCF3	6	0	116	0	67	0	0	0	202	0	21	98	6	0	0	41	86	0	758	8	188	1	0	0	0	0	6	1	0	0	0	95	1421	742	229	207	587	1	405	2	17	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ABCG1	0	66.000000489097	0	0	23.000000273229	0	0	0	0	0	0	0	28	0	0	0	122.000001259376	4	155.000001853273	4.0000000425212	1	0	6	20	47	1	0	0	26	13.0000000691172	0	66.000020188	51	1	469.00000291637	16.0000001088586	116	7	183	9	0	30.000000753869	0	1.000000420052	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ABCG2	37	0	0	68	0	0	0	0	0	0	8	2	16	0	0	0	61	0	0	0	0	0	0	0	0	1	0	0	15	65	0	2	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG4	0	0	0	0	0	0	0	0	1	84	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251.00000186332	1	0	0	1	0	0	215	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG5	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	3	0	0	0	0	0	29	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD10	1	0	0	0	1	0	0	1	296	0	31	0	2	0	44	184	8	0	150	21	0	3	0	0	0	0	0	6	120	3	268	294.0004	0	1	1	0	0	404	65	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD11	71.505	84.3454	20.0921	19.2265	10.005	7.49664	1.16738	6.14953	1.16329	17.9447	40.8398	857.74207	108.338	19.5854	4.74086	28.5028	12.796	22.6498	96.476	76.1264	19.3861900925506	18.5327	36.0389	92.5712	71.7789	33.299880256702	6.09648	82.6341	21.3381100943274	39.3749	16.7994	28.8028	64.4	13.7246	44.5666	26.058	17.1194	13.4052	20.0325	232.522687985117	476.300560057687	61.2915	0	1	0	0	2.02384	3.0961	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ABHD12	3	126	143	7	5	98	664	209	0	122	200	2	1	373	357	367	0	2	61	558	276	64	232	516	939	815.99962	96	1030	804	7	13	984	207	733	504	120	859	28	27	204.0005	0	357	0	0	0	0	0	0	0	1	0	0	0	0	1	0	40	0	0	38	0	2	1
ABHD12B	8	3	10	3	7	5	0	0	0	0	48	14	80	29	0	125	26	2	53	15	0	0	10	29	10	4	54	27	0	4	2	36	1	7	13	16	1	36	16	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ABHD13	6	0	291	0	0	0	10	0	57	0	0	0	2	11	48	0	0	0	0	211	2	1	0	0	0	0	1	1	0	0	73	187	345	125	30	330	40	467	431	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14A	1	0	0	0	1	0	0	197	0	0	0	0	0	294	2	56	243	239	0	0	0	0	3	364	810	582	0	1	0	14	248	2	0	1	0	484	0	0	0	0	0	136.173	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ABHD14A-ACY1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD14B	0	1	14	0	143	0	0	0	0	0	0	20	0	0	0	0	92	79	454	0	0	51	1	0	29	220	24	144	79	1	418	43	15	0	27	40	102	386	18	788	337	300	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD15	5.9028	2.3436	10.5265	39.0929	11.5898	19.3054	82.8913	0	2.13517	35.1472	9.00547	5.32098	3.96156	1.3263	14.2355	10.0139	14.5692	271.365	11.5175	14.7659	13.3358	15.3639	53.9358	28.6668	32.546	94.8986	163.735	178.738	33.1499	145.06	10.7573	124.94	8.33438	477.278	360.861	24.5673	211.959	594.778	270.911	8.86477	3.34688	3.7995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ABHD16A	0	10	0	488	337.9994	0	0	1	113	462	5	0	0	3	0	0	1	4	32	133	0	384	109	1	63	3	0	752	0	142	78	1	242	83	172	120	486	212	0	214	576	2	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD16B	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	34	0	0	0	0	160	1	0	72	9	0	0	0	0	99	0	0	0	383	216	0	60	575	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD2	27.6951	39.6024	13.5495	19.9629	37.4835	5.99437	140.646	127.743	32.3826	167.623	50.3241	198.152	139.651	392.477	115.329	375.717	47.9716	12.7815	794.637	76.485	366.0926	221.141	617.608	393.926	393.529	228.428	1104.39	250.281	865.716	108.37813	340.471	78.0327	357.255	397.384	57.3498	852.949	412.762	443.958	559.32	33.6703	18.9545	279.209	0	10	0	0	0	0	0	1	0	0	0	0	1	0	22	1	0	0	0	0	0
ABHD3	0	46	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD4	0	0	244	41	27	0	39	0	229	50	364	6	398	335	650	196	13	13	715	34	0	1	8	52	158	246	327	0	189	79	0	70	415	194	3	616	105	620	0	1095	790	35	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD5	24	93	154	1.00046	80	74	98	981	386	102	177	134	562	0	347	191.407	29.1621	165	613	182	20	180.928	97	99	96.976	19	147	201	740.541	247	916	1.00373	195	677	623	123.367	188.812	362	70	551.849	181	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ABHD6	0	0	0	0	0	0	98	0	0	0	0	0	4	0	0	0	0	0	0	0	258	0	0	1	0	0	5	1	0	0	0	0	0	0	1	76	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD8	0	0	0	490	6	0	201	0	0	0	7	0	0	64	5	234	28	81	13	0	0	0	4	142	17	52	0	272	120	334	0	35	1	0	294	0	0	0	340	0	13	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0
ABI1	0	0	2	476.0004	0	32	0	0	46	155	0	1	274.9998	10	403	82.9999918	12	3	824.999	150	24.5173	454	6	0	47	2	285.000454	22	121	182	329.000477	0	80	292	42	45.00000318401	0	171.000187	488	165.000206	135	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABI2	74.1405	223.091	256.635	42.0915	27.1436	32.4983	166.615	118.539	23.714	274.15	624.621	1877.18	46.1882	28.9837	7.36361	415.276	206.236	358.677	724.276	1097.69	1051.01	148.217	316.804	906.939	403.314	723.097	314.238	46.0885	741.563	132.542	736.206	140.12	920.138	762.704	324.989	663.875	301.428	156.996	230.732	568.671	498.396	94.6677	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	2	1	3	1.01724	1
ABI3	6.00000135	91	0	0	0	0	0	0	0	0	0.9999996545	207.00034449	439.999592637	6.0000017623	0	15	0	4	180.000265254	156	503.999553686	270	0	0	120.000145213	450	267.000281066	214.000195399	114	0	683	193.99997407	1324	4.00000377868	936	885.999860652	1118	176.99965	719	117.00031406	982	453	0.9999996114	0	0	0	0	0	0	0.999999883	0	0	0	0	1	0	1.000000475	0	0	0	0	0	0
ABI3BP	0	20	4	0	0	0	0	54	19	0	1	0	0	0	108	329	16	0	0	0	0	0	369	46	0	0	0	0	0	24	1	1	184	0	17	2	0	34	7	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABL1	135	23	376	21	2	5	414	480	745	387	337	405	1832	292.0002	656	1548	615	221	2126.004	815	2738	2048	1448.0034	2261	2080	1352	2477	2146	800	860	6138.998	1334	3036.997	2079	1537	3937.9999	1770	3688	1038.9957	1566	397	75	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0
ABL2	43.339074	471.395908	1642.168275	140.9179465	991.875671	1449.01975001044	743.88367	1455.926	1802.37073402696	2384.938627	1357.00706	6218.45209	2803.646544	1437.980184	1760.340905	5496.560328	2522.299	2918.820428	17426.36523	8994.25266	15377.0148996	15104.65042	4019.7304306	13951.47248	21409.96962	23823.724	18514.5	11613.808	10195.000003165	10528.35567	30290.3205	14447.94734	23492.580388	11755.66819	9706.526717	20367.872	29192.14	20098.8478221	23443.52585	11664.59744	8254.7757	14875.5863603	4.0192513	2.01889907	2.00328882	2.00896587	2.57442615	10.9494265	3.00135364	1.05061635	2.00065568	0	4.0101053	0	7.1357835	14.1771852	2.0105762	4.7165	0	4.22084365	2.9157366	5.19130106	4.2435562
ABLIM1	76.999982164	2.02202	28	438	28.036	1.00004	0	0	64.0328	394	629.273	1378	499.476	84	309	48.2911	12.1891	1009.56969060542	0	874.99985	418	316	139.601700552419	264	1083.49859	135.855750091524	809.005623	53.0311	172.100398	12.999986	328.19498140946	32.031293	665.663799013644	1.00071	292	315.683	751.000233060256	163	721.979	294	363.0830584748	463.150105073486	0	0	0	0	0	1	0	0	44	0	0	0	0	0	0	0	0	1	0	0	1
ABLIM2	0	120.000135142	0	0	100	0	0	0	0	0	0	1	0	0	0	13	1.00000042867	0	0	0	0	0	0	0	0	1	0	0	1.00000020569	0	0	0	0	0	0.999999994028	1	569.0003	313.000434096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABLIM3	37	72	204	170	13	5	681	202	834	57	1308	677	791	517	807	918	703	1216	2420	2371	2556	1172	2092	4760	865	2105	2115	3756	3698	3295	2998	2085	3942	5318	4800	7568	3195	1100	1480	5354	7186	3613	7	1	0	0	1	100	237	0	0	0	0	0	34	5	146	0	0	0	57	0	110
ABO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	33	0	0	3	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABP1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABR	11	13	5	12	280	858.9997	477.9999	265.0001	1223	356	569.0004	1785.0028942	1909	303	1131	1320.0004	862.9997672	915.9997	3305.997	1750.0034	1795.996	1725.9969	1205.00009574	3882.9989	3837.9910400319	4455.999	1957.0005	1709.0037	1031	1049.9998	3678	2289.9959164154	2780.0048	1885.00311	796.00004	1562.9995	3090.99700592305	3173.9997	1273	1783.004	2166.99594	1729	0	184	1	1	1	0	1	0	0	0	0	0	2	1	0	0	0	0	2	0	1
ABRA	1.25434	2	0	2.00378	0	2	0	2	0	12.0184	5.59495	3.07411	0	2.00508	1	4.1284	3.23952	0	2.25898	7.22267	7.06799	8.53459	1.06012	4.12065	5.00453	2.70628	2.00456	2.01487	2.11994	1.30033	2.00494	2.03483	1	0	17.7621	19.026	0	2.02465	0	0	0	1.25433	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0
ABRACL	2	168	620	1	3	234	113	0	1124	276	290	757	356	450	109	733	172	441	520	224	723	144	504	234	1489	770	109	217	1268	494	431	367	516	315	845	1254	867	440	711	212	183	496	0	2	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	67
ABT1	245	347	0	442	0	0	262	0	0	1	1	1	18	1	9	0	55	0	0	536	0	135	50	0	202	29	0	0	0	32	129	468	0	0	396	22	401	372	33	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABTB1	0	1	7	1	86	0	0	6	225	72	205.000000019191	0	8	1	0	321	0	0	184	445	264	464.9999	264	620	12	282	54	0	152	2	148	2	21	224	207	0	413	381	2	12	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABTB2	9	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAA1	0	0	0	698	0	0	0	389	1	457	512	339.9998	0	82	1	0	71	231	222	95	0	683.99962	0	380	488	0	1356.0031	282	0	0	472	355.99961	0	27	314	2385	157	288	19	126	26	1420.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAA2	0	764	0	1	375	1	71	37	279	0	610	2	344	120	9	424	321	218	134	0	110	1318	153	324	1250	2206	503	375	1	1235	2690	1026	328	568	246	117	1627	671	1044	356	833	709	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
ACACA	24.2263	12.392	118.64341203709	286.434	8.35521	3.04163	31.042330309418	108.227127728	85.979505726	704.3720253	123.778000075587	41.6899	627.88969087	41.4393	63.6606	42.3146	84.4098	286.24830693	273.38263805	316.741	90.1222	210.227	334.6916379674	228.941	181.020093426	523.05097929	35.3026	178.228	14.0894	31.0666	1212.2259541119	1107.9890178876	301.63292446	543.536000236004	396.377	752.72268372	573.97561492	1493.9053119	82.6211	461.64724664	9.1648	28.3948	1	0.999999525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0000003455833	0	1.000000211029	0	0
ACACB	7.08112	44.0009	3.01953	1.00005	7.05682	2.00081	0	0	0	3	38.0307	9.00056	2	13.0314	2.27128	0	5.00301	7.006	0	1.00001	30.0002	7.06845	0	22.0553	57.5876	8.00076	6.09544	66.0362	1.00074	3.00147	7.01053	9.2197	3.00219	1.00001	50.3962	1.12633	0	1.00088	10.0176	0	4.00339	5.02726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAD10	0	0	0	5	0	0	0	37	0	0	0	0	7	1	0	0	356	0	0	17	1	0	0	0	1	1	0	1	3	0	10	0	0	16	1	20	2	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0
ACAD11	0	5.29821	1	524.254	0	0	2.40622	2.08866	0	0	3.18036	3.01766	1.08528	3.43532	39.0535	3.00102	0	5.86515	7.04669	0	1240.43	22.5051	4.03002	244.877	72.7646	13.3177	110.22	7.07609	15.553	17.4036	2.15071	10.1071	14.2721	17.0576	37.2198	3.41603	0.000415135	18.8288	1	19.6687	276.32	3.24788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAD8	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	430	1	0	0	0	0	0	0	0	0	1	1	1035	0	1	0	468	104	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAD9	0	0	0	40	0	1	0	148	355	5	0	12	1	0	1	1	2	107	0	711	470	175	594	1	1	0	21	9	775	1060	438	57	1	450	0	305	1	383	342	11	0	390	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ACADL	0	0	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACADM	0	0	157.99978	0	0	0	195.000161	0	0	0	7.9999997	0	65.0000235	1.000000213	1.99999778	0	299.00018	128.0001005	36.9999668	135.999923	1.00000047	283.000432	23.9999934	321.000471	1.000000148	0	0	0	0	0.999999819	371.99981	158	263	92.9999776	501.000049	53.9999935	78.00002	103.9998415	190.00039	0	0	0	0	0	0	0	0	0	0	0.99999967	0	0	0	0	0	0	0	0	0	0	0	0	0
ACADS	1	0	0	0	1	0	0	0	0	0	41	1	0	0	0	5	33	3	0	0	8	0	0	0	0	0	0	0	995	0	15	0	1	0	247	0	0	0	0	339	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACADSB	171.643	183.946	131.979	202.498	152	58.0461	41.9945	67.3003	93.1979	131.064	106.657	274.257	445.08	123.503	127.74	125.755	123.352	155.464	113.847	103.19	286.752	110.643	239.092	234.465	197.835	348.753	138.211	415.559	266.682	289.664	249.691	297.565	419.498	130.246	229.874	291.112	144.854	168.08	195.024	124.939	80.9124	95.2948	0	1	0	0	8	0	0	0	0	0	5	0	0	1	2	0	1	0	1	0	0
ACADVL	0	353.9998	340.9997	0	2.999995	110	80	112	208.0004	0	498	475.0005	694	236.0001	88	218.0003	0	916.9999	47	274.0003	3	1	1057	305.9999	152.0003	906	440.9994	1140.9975	931	1749.997	457.999673	1652.997	1024	212.9997	3027.998	272.9999	306.9997	754	742	242.99951304	1309.9999	744.9999	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ACAN	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	56	0	0	2	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP1	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	167	0	0	153	274	5	1	41	99	0	154	0	0	538	0	0	25	50	82	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAP2	2.03919	17.1447	143.972	21.0502	20.1726	6.59517	17.4032	11.1236	30.0391	15.0673	422.321	545.63	286.729	485.849	3.01452	251.618	15.1358	169.686	84.5545	53.4477	178.716	33.2235	386.08	329.587	338.426	419.228	341.249	39.6254	209.195	177.475	1659.1	290.406	210.403	265.099	201.964	1914.45	481.022	264.4	336.043	1074.21	95.548	354.362	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1
ACAP3	0	1	0	70	0	0	0	0	90	0	0	0	287	0	10	39	0	382	126	94	38	130	0	16	375	123	0	1	12	0	179	110	211	0	3	26	193	14	19	170	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAT1	0	21	71	424	0	0	0	70	277	469	1	303	0	12	0	48	14	0	0	0	0	506	332	389	0	270	4	311	8	150	598	29	60	845	0	484	0	772	535	1113	479	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAT2	0	0	23	0	0	0	0	0	0	0	365.12	0	0	0	56	0	0	0	0	0	0	0	404.254	5	0	660.044	0	340.492	1.0506	0	0	2.00528	1	365.209	1371.08	107.115	0	1	105.686	1591.79	923.459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.5311	0	0	0	0
ACBD3	65	0	1	5	3	3	21	1	83	8	92	232	203	37	34	275	28	285	7	230	117	93	394	119	413	884	275	702	1076	1509	228	674	75	838	852	747	219	32	503	572	648	294	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	217	0	0
